full_text,sentimen
"Saya yakin Pak Ganjar dan Prof mahfud MD bakalan jadi Presiden dan Wakil Presiden yang akan datang  Pak Ganjar sosok seorang yang ramah, sopan Prof Mahfud sosok seorang yang tegas dan kuat pendirian, kedua tokoh bangsa ini kalau Allah Swt/Tuhan Yme mengijinkan Indonesia tbh Kuat https://t.co/aHIwRLzE3L",positif
"Pada 14 Februari 2024, pilihlah No 3 Ganjar Pranowo Mahfud MD sebagai manifestasi cinta pada Indonesia. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/TbOyuD1lXm",positif
"Mahfud MD Hadiri Dialog Kebangsaan di UMSB, Mahasiswa: Bapak Jenderal Penegakan Hukum #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/52CXXjmdjt",positif
"Disaat Capres lain datang dengan janji manis di mulut,Ganjar Mahfud datang dengan gagasan hebat.Semangat terus pak ganjar GanjarHanjarKoruptorGajarSikatKoruptor yt7hOQ6Cob   GanjarBersih KuatkanKPK Hebat",positif
"ponakannyaom Tuker aja Pak Mahfud Capres, Pak Ganjar wakil, saya pilih pak, beneran dah   GanjarBersih KuatkanKPK Hebat",positif
"Salut dengan program kerja pak Ganjar-mahfud sih, gue dukung banget nih LanjutGANsemuakerja   GanjarBersih KuatkanKPK Hebat",positif
Ribuan Buruh Sulut Deklarasi Dukung Ganjar-Mahfud https://t.co/V2FhPNjIP0 #Pemilu,positif
"@dcristnugroho @DnrY2t @ganjarpranowo Rapatkan barisan, Ganjar-Mahfud satu putaran....",positif
MaoTegug: Wihhhh kompak nihhhh Pak Capressskuhhh dan Pak Cawapreskuhhhh saat Me Lakukan An Tosssss Laluuuuu Pak Ganjar Mahfud menyalami capres dan cawapres lainnya GanjarSikatKorupsi 🤟🤟 6w7JNCWZZ0   GanjarBersih KuatkanKPK Hebat,positif
@kuyangmanis_ @ganjarpranowo 2024 . Ganjar-Mahfud Pilihanku No One Left Behind,positif
Ganjar siap hadapi berbagai format debat Pilpres 2024 #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/VqkPkrrkR4,positif
"Siti Atiqoh Kampanyekan Ganjar-Mahfud di Kota Madiun, Serap 3 Aspirasi. 👇  Siti Atiqoh Supriyanti, Istri Calon Presiden Nomor Urut 3 Ganjar Pranowo mengunjungi Pusat Kota Madiun,… https://t.co/8FLGMIGSGE #PolitikPemerintahan #ganjarpranowo #Pilpres2024 via @beritajatimcom",positif
"Aye mah yakin bro.. Beliau berdua Ganjar-Mahfud Memenangkan Pilpres 2024 ini. Insyaallah🤲🙏 Menang Total 💪🏻🇲🇨🤟 keluarga besar aye yang dlu sebagian pade, ke Prabowo.. skrg ke Ganjar. 🤟🤟🤟",positif
@yusuf_dumdum @karep_q Rapatkan barisan....Ganjar-Mahfud satu putaran....,positif
@officialinews_ Dukungan dan doa terbaik buat Pak Ganjar Mahfud 🤟,positif
@kuyangmanis_ @ganjarpranowo sip sip Ganjar-Mahfud Pilihanku No One Left Behind,positif
"@liputan6dotcom Yakin banget pilih pak GanjarMahfud, yang jelas ngga punya daftar hitam selama menjabat",positif
@kuyangmanis_ @ganjarpranowo maju terus bersama pk ganjar. Ganjar-Mahfud Pilihanku No One Left Behind,positif
"Salute sekali pastinya, karena pasangan capres-cawapres Ganjar-Mahfud bisa LanjutGansemuakerja dengan baik.   GanjarBersih KuatkanKPK Hebat",positif
@Naz_lira @Dennysiregar7 Kalo pengusaha ganteng ini jelas Ganjar-Mahfud 🤟🤟 https://t.co/Up8KrEYksj,positif
@kuyangmanis_ @ganjarpranowo pasangan yg sangat menginspirasi. Ganjar-Mahfud Pilihanku No One Left Behind,positif
@kuyangmanis_ @ganjarpranowo makin gk sbar ingin cepat pemilu. Ganjar-Mahfud Pilihanku No One Left Behind,positif
"Di tanggal 14 Februari 2024, pilihlah No 3, Ganjar Pranowo Mahfud MD, sebagai cinta Indonesia. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",positif
@kuyangmanis_ @ganjarpranowo bravo pk ganjar. Ganjar-Mahfud Pilihanku No One Left Behind,positif
@kuyangmanis_ @ganjarpranowo top pokoknya pk ganjar. Ganjar-Mahfud Pilihanku No One Left Behind,positif
@ganjarpranowo @UGMYogyakarta Mari kita dukung terus Ganjar Mahfud pemimpin yang amanah,positif
@refriff98344 @hulwatt @Gus_Raharjo @jokowi Ingat ya pak ganjar mahfud ini lah yang tak ada rekam jejak hitam beliaulah yang pantas jadi pemimpin Indonesia,positif
@okezonenews gasspoll ganjar mahfud,positif
"@kuyangmanis_ @ganjarpranowo kami menaruh harapan besar, terutama masalah hukum. Ganjar-Mahfud Pilihanku No One Left Behind",positif
@kuyangmanis_ @ganjarpranowo luar biasa semngat juangnya pk ganjar. Ganjar-Mahfud Pilihanku No One Left Behind,positif
"Ganjar Pranowo kampenye di Wonosobo, Mahfud MD ke Sumbar   #GanjarPranowo #GanjarPranowoMahfudMD #KampanyeGanjarPranowo #popularitascom https://t.co/nL53mrXZuk",positif
@kuyangmanis_ @ganjarpranowo harus optimis pk ganjar. Ganjar-Mahfud Pilihanku No One Left Behind,positif
@temanduit kalau benar settingan...kelebihan Ganjar Mahfud..bukan settingan MK😂,positif
"@officialinews_ Semangat dan sukses selalu pak, gaspol Ganjar Mahfud",positif
@kuyangmanis_ @ganjarpranowo insyaallah 2024 pk ganjar. Ganjar-Mahfud Pilihanku No One Left Behind,positif
"@kuyangmanis_ @ganjarpranowo gercep,sat set. Ganjar-Mahfud Pilihanku No One Left Behind",positif
@ekokuntadhi1 Tetap all in pak Ganjar mahfud 🤟,positif
@kuyangmanis_ @ganjarpranowo lanjutkan pk ganjar. Ganjar-Mahfud Pilihanku No One Left Behind,positif
@kuyangmanis_ @ganjarpranowo Beliau pemimpin panutan. Ganjar-Mahfud Pilihanku No One Left Behind,positif
@kuyangmanis_ @ganjarpranowo Semoga niat baik hasilnya baik juga Ganjar-Mahfud Pilihanku No One Left Behind,positif
@kuyangmanis_ @ganjarpranowo Mantapp❤❤ Ganjar-Mahfud Pilihanku No One Left Behind,positif
@Paltiwest @Puspen_TNI Tenang aja bang rakyat Indonesia sudah pada tau biarkan mereka mau maunya apa saja yg dia mau yg panikkan dia orang semua mari kita bersatu padu dukung GAMA Insyo Allah pak Ganjar pak Mahfud diberikan jalan kemudahan untuk untuk menjadi pemenang 🤟🇮🇩💪,positif
"@okezonenews Gaspoll dukung pak Ganjar Mahfud terbaik, semangat dan sukses selalu pak Ganjar",positif
"Suka banget dengan cara kerja pak ganjar dan Mahfud, satset dan pro rakyat LanjutGansemuakerja   GanjarBersih KuatkanKPK Hebat",positif
Liat tuh ramenya Masyarakat Pati mendukung Ganjar-Mahfud melalui Pesta Rakyat.  Keren abis pokoknya !!  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/bc00OAxWWw,positif
@ekokuntadhi1 All in pak Ganjar Mahfud terbaik,positif
"Dengan Mahfud MD dan Ganjar Pranowo, warga Jakaa optimis melihat masa depan yang lebih cerah dan bersih dari praktik KKN. archiveyolo GanjarSikatKorupsi LanjutGANsemuamurah LanjutGANsemuakerja z9CrcNiu   GanjarBersih KuatkanKPK Hebat",positif
Jaringan Alumni HMI Deklarasi Dukung Ganjar-Mahfud di Pilpres 2024 #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/7HvyJ4eUEc,positif
DPP_PPP: Ketua DPP PPP Achmad Baidowi yakin bahwa pasangan calon nomor urut 3 Ganjar Pranowo-Mahfud Md hingga saat ini masih unggul di Jawa Timur. Terutama di kawasan Mataraman dan Madura. X9iy1TJ1lU   GanjarBersih KuatkanKPK Hebat,positif
SERU! Jurus Ganjar-Mahfud untuk Ladeni Tantangan Debat Cawapres Tim Prabowo-Gibran Model Town Hall Meeting #GanjarMahfud #Pilpres2024 #DebatCapres #DebatCawapres https://t.co/iuzenj91D7,positif
@prabowogibran02 Ganjar Mahfud anugrah terindah untuk Indonesia,positif
@ch_chotimah2 @jokowi @ganjarpranowo @mohmahfudmd Fokus galang kekuatan menangkan GM: Ganjar-Mahfud. The next Grand Master 2024,positif
@nona_vonee Gasss Ganjar-Mahfud Pilihanku No One Left Behind,positif
@kuyangmanis_ @ganjarpranowo Pak ganjar paling nomer satu di hati para rakyat Ganjar-Mahfud Pilihanku No One Left Behind,positif
@Ghurem2 Ganjar mahfud tegas 🤟,positif
@SINDOnews Always dukung pak ganjar-mahfud,positif
@Gus_Raharjo @jokowi Bismillah pak ganjar dan pak mahfud md akan menyelesaikan masalah seperti ini amain,positif
jadi mau pilih yang no terakhir @Dennysiregar7 #indonesia #jokowi #prabowo #GanjarPranowo #jakarta #GanjarPresiden #GanjarMahfud https://t.co/kkH8gEarm0,positif
"Mungkin ada orang setres, liat wong Solo semakin kompak dukung Ganjar-Mahfud.  Mau dicopot silahkan, mau dirobek-robek silahkan.  Warga Solo tetap Ganjar! 🥰 https://t.co/kkUnlcVVuQ",positif
"@S2Lulus Yess.. Pagi kak Naning. Istilahnya, buy one, get two.. Pilih pak Ganjar, dapet bonusnya mbak Atikoh n mas Alam Ganjar. Coblos pak Mahfud, dapatnya kepastian hukum di negara kita. G perlu tunggu viral. https://t.co/WAFo9ufAJr",positif
"Meski ditanya berkali-kali, Ganjar tidak terpengaruh dan tetap pada jalurnya, menunjukkan konsistensi dalam sikap dan pendiriannya @tropicalboi_  GanjarMahfud Bijaksana https://t.co/QrAJ82UXKj",positif
Keterampilan Ganjar dalam menjawab pertanyaan seputar MK dan Gibran menunjukkan pemahaman yang dalam tentang demokrasi @syahbanayudi  GanjarMahfud Bijaksana https://t.co/LUATDSbYa4,positif
Ganjar hadir sebagai figur yang memahami bahwa pemimpin tidak boleh terjebak dalam ambisi pribadi yang mengabaikan aturan @tealnmagenta  GanjarMahfud Bijaksana https://t.co/aS6wjEJ5X7,positif
"@Prihati_utami Kalau masalah HAM pak Ganjar dan pak Mahfud ahlinya, semoga beliau memang satu putaran",positif
"Ganjar ke Wonosobo, Mahfud ke Padang di hari ke-21 kampanye https://t.co/lnQjkT2gjq",positif
"Setiap NDX tampil, pokoknya semangat dukungan ke Pak Ganjar dan Pak Mahfud semakin pecah.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/teCt0fK0A3",positif
Kedaulatan rakyat akan menaklukkan gelombang kesewenangan kekuasaan yg keblinger. Rakyat pasti menang. Rakyat tetap bersama Ganjar Mahfud.  #GanjarMahfud2024  #GanjarMahfudPilihanRakyat  #GerakCepatGanjarMahfud  #paktelur  #IndonesiaLebihBaik  #GasssGanjarMahfud https://t.co/oPmyq56m69,positif
"Pasangan calon presiden (capres) dan calon wakil presiden (cawapres) nomor urut tiga, Ganjar Pranowo dan Mahfud MD, memberikan tanggapannya mengenai temuan Pusat Pelaporan dan Analisis Transaksi Keuangan (PPATK) soal sumber dana kampanye Pemilu 2024 berasal dari tambang ilegal.…",positif
msobri99: Jangan lupa besok nonton debat calon Presiden yaa... pak mohmahfudmd akan menemani pak ganjar_pranowo. InsyaAllah... Bismillah Ganjar Mahfud Presiden dan Wakil Presiden RI 2024-2029 🤟🤟🤟❤️🇮🇩 E6ecjMHolb   GanjarBersih KuatkanKPK Hebat,positif
@Gus_Raharjo @jokowi Jdi keliatan ganjar mahfud pilihan terbaik sih klo kaataku,positif
@nona_vonee jngan sampe salah pilih Ganjar-Mahfud Pilihanku No One Left Behind,positif
@Gus_Raharjo @jokowi Mangkanya yuk dkugnya ganjar mahfud aja sij ya,positif
@Gus_Raharjo @jokowi Optimis pak Ganjar-Mahfud bisa menang 1 putaran.. amin,positif
Pemuda Banteng Gadu Totalitas Menangkan Ganjar-Mahfud https://t.co/dWjHIJpnUI,positif
"M45Broo Yakin &amp  sangat optimis, Ganjar -Mahfud akan memenangkan pilpres 2024 ,mereka berdua sangat menguasai semua aspek di tiap lini.... Gasspoll   GanjarBersih KuatkanKPK Hebat",positif
"@nona_vonee Ganjar-Mahfud selalu menjadi Pilihanku dan pilihan keluargaku, No One Left Behind bakalan jadi jargon yg paling gaul dan punya banyak makna",positif
@Gus_Raharjo @jokowi Kualitas yg terbukti ya cumaa ganjar mahfud aaja sih,positif
"Ganjar menciptakan suasana debat yang konstruktif dengan memberikan saran-saran yang membangun, berbeda dengan Prabowo yang cenderung konfrontatif @swiftafgurl  GanjarMahfud Bijaksana https://t.co/T3fhUGjQVf",positif
@Gus_Raharjo @jokowi Gak akan ragu sih buat dkung ganjar mahfud,positif
@Gus_Raharjo @jokowi Waduu ak sih dkkungnya ganjar mahfud aja sih ya,positif
"Ganjar Pranowo dan Mahfud MD, pemimpin unggul dengan visi terbaik, bukan sekadar gimmick. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/s8t1nMp47a",positif
@Arti_SebuahRasa habis nonton debat makin yakin Ganjar-Mahfud Pilihanku No One Left Behind,positif
"@officialinews_ All in pak Ganjar Mahfud, semangat dan sukses selalu pak",positif
@liputan6dotcom Gaspoll dukung pak Ganjar Mahfud terbaik,positif
Keblinger kekuasaan hingga menerjang kedaulatan rakyat. Pasti terjerembab dan tersungkur. Semoga lekas sembuh. Rakyat tetap bersama Ganjar Mahfud. 🤣🤣🤣  #GanjarMahfud2024  #GanjarMahfudPilihanRakyat  #paktelur  #GerakCepatGanjarMahfud  #IndonesiaLebihBaik https://t.co/MeOs4zndf0,positif
NgkongRoses: Mana pendukung Ganjar-Mahfud.. Gue 🤟🤟 QT pemilunetwork: VOTING CAPRES &amp  CAWAPRES 2024 Pilihan Kalian ( 1x24 JAM )   GanjarBersih KuatkanKPK Hebat,positif
@Prihati_utami Pilihan yang tepat untuk menyelesaikan HAM masa lalu Ganjar Mahfud,positif
"@kuyangmanis_ @ganjarpranowo tetep optimis Ganjar-Mahfud Pilihanku bakal majuuu terus, semangat No One Left Behind",positif
@Prihati_utami Memang cuma ganjar mahfud sih yg terbaik yakam,positif
@nona_vonee Fixx Ganjar-Mahfud Pilihanku No One Left Behind,positif
@Prihati_utami Ak dkungnya ganjar mahfud aja deh soalnya konsisten banget,positif
@Prihati_utami Percaya sama kualitsd ganjar mahfud sih klo ak tuh,positif
"@kuyangmanis_ @ganjarpranowo yg jelas-jelas saja jangan abu2, apalagi banyak janji namun tidak tegas dalam bertindak. yg jelas tetap Ganjar-Mahfud Pilihanku No One Left Behind",positif
@Prihati_utami Mangkaanya ak dkungnya ganjar mahfud aaja sih ya,positif
@kuyangmanis_ @ganjarpranowo yang pasti pasti aja Ganjar-Mahfud Pilihanku No One Left Behind,positif
@Prihati_utami Yg kinerjanya nyata ya hanya ganjar mahfud sih ya,positif
"@nona_vonee Ganjar-Mahfud Pilihanku dengan memperhatikan beberapa faktor, semakin yakin bahwa mereka cocok sebagai figur pemimpin Indonesia No One Left Behind",positif
"@kuyangmanis_ @ganjarpranowo Nah enih Ganjar-Mahfud Pilihanku . Hitam ya hitam, putih ya putih No One Left Behind, no abu abu",positif
"KTP Sakti Ganjar Mahfud dihadirkan sebagai solusi komprehensif dengan menyatukan berbagai manfaat, termasuk subsidi pendidikan melalui program Indonesia Pintar, Kartu Indonesia Pintar Kuliah, subsidi untuk keluarga miskin, Kartu Indonesia Sehat, Kartu Keluarga Sejahtera, Kartu… https://t.co/okoJ3bHBZT",positif
"@Gus_Raharjo @jokowi Keduanya sama-sama melakukan pelanggaran  HAM, beda waktu terjadinya, dulu  hukum belum setransparan sekarang sehingga rakyat bisa dibodohi, namun kini rakyat berhak setinggi apapun jabatan seseorang hukum harus ditegakkan, dan Ganjar-Mahfud lah harapan kami yg dpt melakukan.",positif
"Pilih Pasangan No 3, Ganjar Pranowo dan Mahfud MD, yang membawa inovasi dan visi terbaik untuk memajukan Indonesia. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/s8t1nMp47a",positif
Ga ragu pilih ganjar mahfud karena mereka konsisten lanjutkan program pak Jokowi yang baik LanjutGansemuakerja   GanjarBersih KuatkanKPK Hebat,positif
"FuriArsila Semoga bisa terwujud ya guys rencana ini, dan Pak Ganjar sea Pak Mahfud yg akan terpilih pada pilpres tahun depan 😇 LanjutGANsemuakerja   GanjarBersih KuatkanKPK Hebat",positif
@itscinat Ganjar-Mahfud Pilihanku sebagai pemimpin negara Indonesia No One Left Behind,positif
@Prihati_utami Ganjar Mahfud beliau berdua memenuhi kriteria pelayan rakyat terbaik. Untuk kasus HAM semoga Pak Ganjar Bisa tuntaskan Semua kasus HAM yang belum selesai sampai hari ini .,positif
@RedmiHp5 @dinopattisdebby @Dennysiregar7 Lah kan sama aja Ganjar Mahfud mau melanjutkan IKN ? Terus bedanya apa ?  Ganjar sama Mbah Bowo kan sama2 melanjutkan program Jokowi ?,negatif
@Gus_Raharjo @jokowi Ganjar mahfud pilihan rakyat terbaik dua sosok pemimpin yg bersih paling solutif paling inspiratif paling konsisten amanah jujur mereka orang baik prestasi2nya banyak kerja nyata sat set bergerak membanngun indonesia menjadi lebih maju,positif
"Pesta Rakyat Ganjar-Mahfud di Pati benar-benar seru dengan hadirnya berbagai doorprize keren! Kehadiran puluhan ribu penonton turut menambah keseruan dan antusiasme dalam acara ini.   Doorprize menarik yang ditawarkan semakin membesarkan semangat dan kebersamaan di antara mereka,… https://t.co/3vmAb3Hi9s",positif
@officialinews_ All in Ganjar Mahfud🔥 yakin m3nang total. Gaspol pakk,positif
@officialinews_ Dukung terus Ganjar-Mahfud sampai M3nang,positif
@itscinat Ya jela Ganjar-Mahfud Pilihanku No One Left Behind,positif
@Gus_Raharjo @jokowi Semakin yakin jatuh pilihan pada pasangan Ganjar Mahfud sih,positif
@sami86pilang @herry4justice @PeluruT76850 @wangsa_candra @PrastCak @banteng_pbg @BrammaKumbara_ @catur145 @suliest17 @Bu_Ke_Siansu Thanks bro 🙏  Ganjar-Mahfud 🤟 Gaspol  #Sami86Genkz,positif
@SINDOnews Semangat teruss pak ganjar-mahfud kami selalu mendukung mu,positif
#Ganjarpranowo ArsjadRasjid mohmahfudmd Bersyukur atas di bukanya official merchandise Ganjar-Mahfud dengan menampilkan karya UMKM dengan kwalitas yang baik.   GanjarBersih KuatkanKPK Hebat,positif
"BiLLRaY2019: LUAR BIASA..! Kreatifitas dan dukungan Komunitas Pengemudi truk Alas Roban Kabupaten Batang untuk Ganjar Mahfud PAK GANJAR NOMER 3 I ❤️ YOU"" GanjarMahfud2024 🤟 NOOsls29cv   GanjarBersih KuatkanKPK Hebat""",positif
"Gelorakan Budaya, Patembayan Nusantara Kampanyekan Ganjar-Mahfud di Gunungkidul https://t.co/9oSpg8gY5i",positif
@SINDOnews Ganjar mahfud pokok nya pilihanku  no 3🤟🤟🤟,positif
Generasi X Y Z di DKI Jakaa menyambut baik komitmen Mahfud MD dan Ganjar Pranowo untuk bersama-sama berantas KKN. animmuhammed GanjarSikatKorupsi LanjutGANsemuamurah LanjutGANsemuakerja IA9c3EPM3g   GanjarBersih KuatkanKPK Hebat,positif
"Jelas saja, tinggalkan No 1 dan No 2. Pilihan cerdas: No 3, Ganjar Pranowo dan Mahfud MD. Pemimpin yang melihat ke depan.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/s8t1nMp47a",positif
Istri Ganjar ajak perempuan aktif berpolitik #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik  https://t.co/5IsTfXrhjW,positif
SELAMAT PAGI. Semangat Selalu Untuk Paslon 03! Ganjar Mahfud Menang Pilpres 2024 Insya Allah. https://t.co/Ajw4kDWBtC,positif
"@officialinews_ berentiin ke korupsian yg hmpir merajalela di indo pak, dan smngt buat pak ganjar dn pak mahfud",positif
@dcristnugroho @ganjarpranowo Alhamdulillah Tuhan sangat menyayangi dan melindungi rakyat Indonesia dengan memilihkan pemimpin yang baik agar Indonesia lebih maju. Ganjar - Mahfud,positif
@Gus_Raharjo @jokowi Bagaimanapun jg mslh pelanggaran HAM penegakan hukum ttp hrs di tegakkan.  Smg pengganti pak Jokowi nanti mpu Tegas &amp  berani dlm Menegakkan Hukum &amp  penuntasan mslh Pelanggaran HAM .  Ganjar - Mahfud solusi🤟,positif
Bagi Rakyat....Pasangan  Ganjar-Mahfud mesti harus Menang....🤲🤲,positif
@officialinews_ yakin pak ganjar dn pak mahfud psti bisa ngebantai para koruptor,positif
@Fahrihamzah Tetep Ganjar Mahfud 🤟🤟🤟,positif
"Ganjar Pranowo dan Mahfud MD,Pemimpin yang Kompeten membawa Indonesia menjadi negara yang maju dan berdaulat.#GanjarPranowo #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/fmp9NQ0TOL",positif
"Negara Maritim, Ganjar Pranowo Mahfud MD tingkatkan kerjasama antarwilayah dalam mewujudkan Indonesia sebagai negara maritim.#SenoKusumoarjo # #TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK",positif
"No 1 dan No 2 bisa dilupakan. Pilih yang pasti: No 3, Ganjar Pranowo dan Mahfud MD. Pemimpin yang teruji dan terpercaya.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/s8t1nMp47a",positif
@MurtadhaOne @retnoeddy Tuhan sangat sayang dan melindungi bangsa indonesia dengan menjaga menunjukkan calon pemimpin yang baik. Ganjar-Mahfud Alhamdulillah,positif
@officialinews_ All in ganjar-mahfud,positif
@Arti_SebuahRasa Si paling gercep Ganjar-Mahfud Pilihanku No One Left Behind,positif
